"index","id","label","time_start","time_end","clarity_level","youtube_id","url_id","user_id"
"1541","Go3VBpMDCpA3","running","14","17","bad","Go3VBpMDCpA","665","1"
"1542","Go3VBpMDCpA4","running","25","29","bad","Go3VBpMDCpA","665","1"
"1543","Go3VBpMDCpA5","advancing","41","48","none","Go3VBpMDCpA","665","1"
"1544","Go3VBpMDCpA6","running","49","52","medium","Go3VBpMDCpA","665","1"
"4900","MXVQNyDDpgA1","spray","7","10","none","MXVQNyDDpgA","480","1"
"1545","Go3VBpMDCpA7","crowd","70","71","none","Go3VBpMDCpA","665","1"
"1546","x3e9-wrSDR41","advancing","8","29","none","x3e9-wrSDR4","740","1"
"1547","x3e9-wrSDR42","person_pointing","33","36","none","x3e9-wrSDR4","740","1"
"1548","x3e9-wrSDR43","crowd","44","54","none","x3e9-wrSDR4","740","1"
"1549","x3e9-wrSDR44","crowd","55","62","none","x3e9-wrSDR4","740","1"
"1550","x3e9-wrSDR45","advancing","55","62","none","x3e9-wrSDR4","740","1"
"1551","x3e9-wrSDR46","person_pointing","63","66","none","x3e9-wrSDR4","740","1"
"1552","x3e9-wrSDR47","advancing","68","75","none","x3e9-wrSDR4","740","1"
"1553","x3e9-wrSDR48","person_pointing","76","81","none","x3e9-wrSDR4","740","1"
"1554","x3e9-wrSDR49","advancing","122","148","none","x3e9-wrSDR4","740","1"
"1555","x3e9-wrSDR410","advancing","168","174","none","x3e9-wrSDR4","740","1"
"1556","x3e9-wrSDR411","running","179","182","medium","x3e9-wrSDR4","740","1"
"1557","x3e9-wrSDR412","running","185","188","medium","x3e9-wrSDR4","740","1"
"1558","x3e9-wrSDR413","running","197","201","medium","x3e9-wrSDR4","740","1"
"1559","x3e9-wrSDR414","restraining","196","215","hard","x3e9-wrSDR4","740","1"
"1560","x3e9-wrSDR415","striking","219","221","none","x3e9-wrSDR4","740","1"
"1561","x3e9-wrSDR416","crowd","222","234","none","x3e9-wrSDR4","740","1"
"1562","x3e9-wrSDR417","crowd","235","242","none","x3e9-wrSDR4","740","1"
"1563","x3e9-wrSDR418","throwing","253","255","none","x3e9-wrSDR4","740","1"
"1564","x3e9-wrSDR419","running","251","253","hard","x3e9-wrSDR4","740","1"
"1565","x3e9-wrSDR420","running","259","261","medium","x3e9-wrSDR4","740","1"
"1566","x3e9-wrSDR421","person_on_ground","271","273","bad","x3e9-wrSDR4","740","1"
"1567","x3e9-wrSDR422","person_pointing","270","275","none","x3e9-wrSDR4","740","1"
"1568","x3e9-wrSDR423","restraining","291","293","bad","x3e9-wrSDR4","740","1"
"1569","x3e9-wrSDR424","person_on_ground","307","316","medium","x3e9-wrSDR4","740","1"
"1570","x3e9-wrSDR425","restraining","307","316","easy","x3e9-wrSDR4","740","1"
"1571","x3e9-wrSDR426","person_on_ground","325","327","medium","x3e9-wrSDR4","740","1"
"1572","x3e9-wrSDR427","striking","323","325","none","x3e9-wrSDR4","740","1"
"1573","x3e9-wrSDR428","person_pointing","334","335","none","x3e9-wrSDR4","740","1"
"1574","x3e9-wrSDR429","person_on_ground","341","344","medium","x3e9-wrSDR4","740","1"
"1575","0DHRLncLZyY1","crowd","0","30","none","0DHRLncLZyY","875","1"
"1576","_Xg9GLr36Ao1","running","11","13","bad","_Xg9GLr36Ao","124","1"
"1577","_Xg9GLr36Ao2","aiming","13","17","none","_Xg9GLr36Ao","124","1"
"1578","_Xg9GLr36Ao3","person_on_ground","38","53","medium","_Xg9GLr36Ao","124","1"
"1579","_Xg9GLr36Ao4","person_pointing","136","147","none","_Xg9GLr36Ao","124","1"
"1580","_Xg9GLr36Ao5","person_pointing","154","156","none","_Xg9GLr36Ao","124","1"
"1581","_Xg9GLr36Ao6","person_pointing","157","164","none","_Xg9GLr36Ao","124","1"
"1582","_Xg9GLr36Ao7","person_pointing","164","167","none","_Xg9GLr36Ao","124","1"
"1583","YKjnSPK0ub01","crowd","3","33","none","YKjnSPK0ub0","283","1"
"1584","YKjnSPK0ub02","crowd","37","67","none","YKjnSPK0ub0","283","1"
"1585","YKjnSPK0ub03","crowd","72","86","none","YKjnSPK0ub0","283","1"
"1586","YKjnSPK0ub04","crowd","87","91","none","YKjnSPK0ub0","283","1"
"1587","6W-DL6DRbNc1","aiming","9","18","none","6W-DL6DRbNc","299","1"
"1588","6W-DL6DRbNc2","aiming","23","33","none","6W-DL6DRbNc","299","1"
"1589","6W-DL6DRbNc3","running","32","35","bad","6W-DL6DRbNc","299","1"
"1590","6W-DL6DRbNc4","aiming","35","43","none","6W-DL6DRbNc","299","1"
"1591","GuqSob_u-kE1","running","1","5","bad","GuqSob_u-kE","336","1"
"1592","GuqSob_u-kE2","person_on_ground","3","7","bad","GuqSob_u-kE","336","1"
"1593","GuqSob_u-kE3","striking","4","6","none","GuqSob_u-kE","336","1"
"1594","GuqSob_u-kE4","running","10","12","bad","GuqSob_u-kE","336","1"
"1595","GuqSob_u-kE5","advancing","10","12","none","GuqSob_u-kE","336","1"
"10501","WpfQnEOlkz08","throwing","251","255","easy","WpfQnEOlkz0","1064","2"
"1596","GuqSob_u-kE6","running","31","34","bad","GuqSob_u-kE","336","1"
"1597","GuqSob_u-kE7","advancing","44","46","none","GuqSob_u-kE","336","1"
"1598","GuqSob_u-kE8","restraining","44","46","bad","GuqSob_u-kE","336","1"
"1599","GuqSob_u-kE9","person_on_ground","47","50","bad","GuqSob_u-kE","336","1"
"1600","GuqSob_u-kE10","crowd","62","65","none","GuqSob_u-kE","336","1"
"1601","GuqSob_u-kE11","advancing","62","65","none","GuqSob_u-kE","336","1"
"1602","GuqSob_u-kE12","crowd","66","69","none","GuqSob_u-kE","336","1"
"1604","-X3hHZzf6OA3","advancing","417","430","none","-X3hHZzf6OA","943","1"
"1605","-X3hHZzf6OA4","running","501","504","hard","-X3hHZzf6OA","943","1"
"1606","-X3hHZzf6OA5","running","536","538","hard","-X3hHZzf6OA","943","1"
"1607","-X3hHZzf6OA6","running","541","547","bad","-X3hHZzf6OA","943","1"
"1608","-X3hHZzf6OA7","advancing","594","599","none","-X3hHZzf6OA","943","1"
"1609","-X3hHZzf6OA8","advancing","625","636","none","-X3hHZzf6OA","943","1"
"1610","-X3hHZzf6OA9","advancing","676","681","none","-X3hHZzf6OA","943","1"
"1611","-X3hHZzf6OA10","advancing","683","689","none","-X3hHZzf6OA","943","1"
"1612","-X3hHZzf6OA11","restraining","691","702","easy","-X3hHZzf6OA","943","1"
"1613","-X3hHZzf6OA12","person_on_ground","704","709","medium","-X3hHZzf6OA","943","1"
"1614","-X3hHZzf6OA13","person_on_ground","710","716","medium","-X3hHZzf6OA","943","1"
"1615","-X3hHZzf6OA14","person_on_ground","719","724","hard","-X3hHZzf6OA","943","1"
"1616","-X3hHZzf6OA15","person_on_ground","725","727","bad","-X3hHZzf6OA","943","1"
"1617","-X3hHZzf6OA16","person_on_ground","781","785","medium","-X3hHZzf6OA","943","1"
"1618","-X3hHZzf6OA17","person_pointing","788","792","none","-X3hHZzf6OA","943","1"
"1619","-X3hHZzf6OA18","person_pointing","795","800","none","-X3hHZzf6OA","943","1"
"1620","-X3hHZzf6OA19","person_pointing","809","810","none","-X3hHZzf6OA","943","1"
"1621","-X3hHZzf6OA20","person_pointing","875","878","none","-X3hHZzf6OA","943","1"
"4901","MXVQNyDDpgA2","throwing","35","38","none","MXVQNyDDpgA","480","1"
"1622","-X3hHZzf6OA21","running","884","890","bad","-X3hHZzf6OA","943","1"
"1623","-X3hHZzf6OA22","person_on_ground","976","979","medium","-X3hHZzf6OA","943","1"
"1624","-X3hHZzf6OA23","person_on_ground","987","1002","medium","-X3hHZzf6OA","943","1"
"1625","-X3hHZzf6OA24","running","1124","1128","easy","-X3hHZzf6OA","943","1"
"1626","-X3hHZzf6OA25","person_pointing","1159","1162","none","-X3hHZzf6OA","943","1"
"1627","-X3hHZzf6OA26","person_pointing","1163","1164","none","-X3hHZzf6OA","943","1"
"1628","-X3hHZzf6OA27","person_pointing","1165","1168","none","-X3hHZzf6OA","943","1"
"1629","-X3hHZzf6OA28","person_pointing","1168","1170","none","-X3hHZzf6OA","943","1"
"1630","-X3hHZzf6OA29","person_pointing","1173","1174","none","-X3hHZzf6OA","943","1"
"1631","-X3hHZzf6OA30","running","1175","1179","easy","-X3hHZzf6OA","943","1"
"1632","-X3hHZzf6OA31","person_pointing","1243","1250","none","-X3hHZzf6OA","943","1"
"1633","ZkAE0mIcqFk1","restraining","89","119","hard","ZkAE0mIcqFk","216","1"
"1634","ZkAE0mIcqFk2","person_on_ground","164","194","bad","ZkAE0mIcqFk","216","1"
"1635","ZkAE0mIcqFk3","person_on_ground","204","234","bad","ZkAE0mIcqFk","216","1"
"1636","ZkAE0mIcqFk4","person_on_ground","265","295","bad","ZkAE0mIcqFk","216","1"
"1637","ZkAE0mIcqFk5","restraining","340","348","hard","ZkAE0mIcqFk","216","1"
"1638","ZkAE0mIcqFk6","restraining","372","397","bad","ZkAE0mIcqFk","216","1"
"1639","ZkAE0mIcqFk7","spray","501","505","easy","ZkAE0mIcqFk","216","1"
"1640","ZkAE0mIcqFk8","aiming","486","493","none","ZkAE0mIcqFk","216","1"
"1641","cq7uPGkI9Lo1","person_on_ground","8","10","bad","cq7uPGkI9Lo","217","1"
"1642","cq7uPGkI9Lo2","running","10","18","medium","cq7uPGkI9Lo","217","1"
"1643","cq7uPGkI9Lo3","striking","7","9","none","cq7uPGkI9Lo","217","1"
"1644","4Q142nEn-ZE1","crowd","16","28","none","4Q142nEn-ZE","30","1"
"1645","4Q142nEn-ZE2","person_pointing","31","35","none","4Q142nEn-ZE","30","1"
"1646","4Q142nEn-ZE3","person_pointing","54","58","none","4Q142nEn-ZE","30","1"
"1647","4Q142nEn-ZE4","crowd","62","71","none","4Q142nEn-ZE","30","1"
"1648","V04bvDzazXQ1","person_pointing","98","108","none","V04bvDzazXQ","556","1"
"1649","V04bvDzazXQ2","person_pointing","116","121","none","V04bvDzazXQ","556","1"
"1650","V04bvDzazXQ3","person_pointing","126","132","none","V04bvDzazXQ","556","1"
"1651","GpcoYdldlxQ1","person_on_ground","0","18","easy","GpcoYdldlxQ","870","1"
"1652","GpcoYdldlxQ2","person_on_ground","30","45","easy","GpcoYdldlxQ","870","1"
"1653","GpcoYdldlxQ3","person_on_ground","47","53","easy","GpcoYdldlxQ","870","1"
"1654","GpcoYdldlxQ4","person_on_ground","55","63","medium","GpcoYdldlxQ","870","1"
"1655","GpcoYdldlxQ5","person_on_ground","129","131","bad","GpcoYdldlxQ","870","1"
"1656","GpcoYdldlxQ6","person_pointing","133","136","none","GpcoYdldlxQ","870","1"
"1657","GpcoYdldlxQ7","advancing","193","199","none","GpcoYdldlxQ","870","1"
"1658","GpcoYdldlxQ8","person_pointing","202","204","none","GpcoYdldlxQ","870","1"
"1659","GpcoYdldlxQ9","crowd","259","266","none","GpcoYdldlxQ","870","1"
"1660","GpcoYdldlxQ10","advancing","259","266","none","GpcoYdldlxQ","870","1"
"1661","GpcoYdldlxQ11","advancing","267","274","none","GpcoYdldlxQ","870","1"
"1662","GpcoYdldlxQ12","crowd","267","274","none","GpcoYdldlxQ","870","1"
"1663","GpcoYdldlxQ13","advancing","280","290","none","GpcoYdldlxQ","870","1"
"1664","GpcoYdldlxQ14","person_pointing","298","303","none","GpcoYdldlxQ","870","1"
"1665","GpcoYdldlxQ15","person_on_ground","316","320","hard","GpcoYdldlxQ","870","1"
"1666","GpcoYdldlxQ16","person_on_ground","323","330","hard","GpcoYdldlxQ","870","1"
"1667","GpcoYdldlxQ17","person_pointing","387","396","none","GpcoYdldlxQ","870","1"
"1668","GpcoYdldlxQ18","person_pointing","397","399","none","GpcoYdldlxQ","870","1"
"1669","GpcoYdldlxQ19","person_pointing","403","407","none","GpcoYdldlxQ","870","1"
"1670","GpcoYdldlxQ20","person_pointing","411","424","none","GpcoYdldlxQ","870","1"
"1671","GpcoYdldlxQ21","person_pointing","583","587","none","GpcoYdldlxQ","870","1"
"1672","GpcoYdldlxQ22","advancing","591","601","none","GpcoYdldlxQ","870","1"
"10502","WpfQnEOlkz09","throwing","434","437","easy","WpfQnEOlkz0","1064","2"
"1673","GpcoYdldlxQ23","advancing","630","644","none","GpcoYdldlxQ","870","1"
"1674","GpcoYdldlxQ24","advancing","645","657","none","GpcoYdldlxQ","870","1"
"1675","GpcoYdldlxQ25","advancing","658","667","none","GpcoYdldlxQ","870","1"
"1676","GpcoYdldlxQ26","advancing","669","674","none","GpcoYdldlxQ","870","1"
"1677","GpcoYdldlxQ27","person_pointing","694","699","none","GpcoYdldlxQ","870","1"
"1678","GpcoYdldlxQ28","advancing","740","770","none","GpcoYdldlxQ","870","1"
"1679","GpcoYdldlxQ29","person_pointing","796","798","none","GpcoYdldlxQ","870","1"
"1680","GpcoYdldlxQ30","restraining","809","839","medium","GpcoYdldlxQ","870","1"
"1681","GpcoYdldlxQ31","person_pointing","869","874","none","GpcoYdldlxQ","870","1"
"1682","GpcoYdldlxQ32","person_pointing","888","896","none","GpcoYdldlxQ","870","1"
"1683","iGoCbebZcag1","running","9","28","easy","iGoCbebZcag","200","1"
"1684","iGoCbebZcag2","person_on_ground","39","47","hard","iGoCbebZcag","200","1"
"1685","iGoCbebZcag3","running","56","62","medium","iGoCbebZcag","200","1"
"1686","iGoCbebZcag4","person_pointing","56","59","none","iGoCbebZcag","200","1"
"1687","iGoCbebZcag5","person_pointing","61","65","none","iGoCbebZcag","200","1"
"1688","iGoCbebZcag6","person_on_ground","71","91","easy","iGoCbebZcag","200","1"
"1689","GzK67z8p-w41","aiming","23","39","none","GzK67z8p-w4","478","1"
"1690","GzK67z8p-w42","aiming","65","85","none","GzK67z8p-w4","478","1"
"1691","GzK67z8p-w43","aiming","86","99","none","GzK67z8p-w4","478","1"
"1692","GzK67z8p-w44","person_on_ground","99","107","bad","GzK67z8p-w4","478","1"
"1693","GzK67z8p-w45","person_pointing","68","71","none","GzK67z8p-w4","478","1"
"1694","GzK67z8p-w46","person_on_ground","119","126","medium","GzK67z8p-w4","478","1"
"1695","GzK67z8p-w47","restraining","150","180","hard","GzK67z8p-w4","478","1"
"4902","MXVQNyDDpgA3","throwing","39","42","none","MXVQNyDDpgA","480","1"
"1696","lYA-b3YPwAU1","striking","0","2","none","lYA-b3YPwAU","276","1"
"1697","lYA-b3YPwAU2","running","2","4","bad","lYA-b3YPwAU","276","1"
"1698","lYA-b3YPwAU3","person_on_ground","0","3","medium","lYA-b3YPwAU","276","1"
"1699","lYA-b3YPwAU4","person_on_ground","35","44","medium","lYA-b3YPwAU","276","1"
"1700","lYA-b3YPwAU5","striking","38","40","none","lYA-b3YPwAU","276","1"
"1701","lYA-b3YPwAU6","person_on_ground","45","49","medium","lYA-b3YPwAU","276","1"
"1702","lYA-b3YPwAU7","person_on_ground","54","59","medium","lYA-b3YPwAU","276","1"
"1703","lYA-b3YPwAU8","striking","57","58","none","lYA-b3YPwAU","276","1"
"1704","lYA-b3YPwAU9","striking","66","69","none","lYA-b3YPwAU","276","1"
"1705","lYA-b3YPwAU10","striking","71","75","none","lYA-b3YPwAU","276","1"
"1706","lYA-b3YPwAU11","striking","76","77","none","lYA-b3YPwAU","276","1"
"1707","lYA-b3YPwAU12","striking","92","94","none","lYA-b3YPwAU","276","1"
"1708","lYA-b3YPwAU13","running","94","97","medium","lYA-b3YPwAU","276","1"
"1709","oxKY96LISk41","striking","65","67","none","oxKY96LISk4","802","1"
"1710","oxKY96LISk42","person_on_ground","75","81","medium","oxKY96LISk4","802","1"
"1711","oxKY96LISk43","aiming","74","78","none","oxKY96LISk4","802","1"
"1712","oxKY96LISk44","striking","76","78","none","oxKY96LISk4","802","1"
"1713","oxKY96LISk45","striking","80","82","none","oxKY96LISk4","802","1"
"1714","oxKY96LISk46","person_on_ground","82","85","bad","oxKY96LISk4","802","1"
"1715","oxKY96LISk47","person_pointing","92","94","none","oxKY96LISk4","802","1"
"1716","oxKY96LISk48","person_on_ground","105","107","bad","oxKY96LISk4","802","1"
"1717","oxKY96LISk49","person_on_ground","111","116","medium","oxKY96LISk4","802","1"
"1718","oxKY96LISk410","person_pointing","124","131","none","oxKY96LISk4","802","1"
"1719","oxKY96LISk411","restraining","129","147","medium","oxKY96LISk4","802","1"
"1720","oxKY96LISk412","person_on_ground","158","162","medium","oxKY96LISk4","802","1"
"1721","oxKY96LISk413","person_pointing","165","167","none","oxKY96LISk4","802","1"
"1722","LvJT_9-uFG41","person_on_ground","5","25","easy","LvJT_9-uFG4","835","1"
"1723","LvJT_9-uFG42","person_pointing","54","58","none","LvJT_9-uFG4","835","1"
"1724","LvJT_9-uFG43","person_pointing","66","68","none","LvJT_9-uFG4","835","1"
"1725","LvJT_9-uFG44","spray","86","90","hard","LvJT_9-uFG4","835","1"
"1726","LvJT_9-uFG45","person_on_ground","93","100","medium","LvJT_9-uFG4","835","1"
"1727","LvJT_9-uFG46","person_on_ground","108","123","medium","LvJT_9-uFG4","835","1"
"1728","LvJT_9-uFG47","striking","109","111","none","LvJT_9-uFG4","835","1"
"1729","LvJT_9-uFG48","person_pointing","145","148","none","LvJT_9-uFG4","835","1"
"1730","LvJT_9-uFG49","person_on_ground","151","158","medium","LvJT_9-uFG4","835","1"
"1731","kDJdXdrZ8kA1","striking","29","31","none","kDJdXdrZ8kA","989","1"
"1732","kDJdXdrZ8kA2","person_on_ground","44","48","hard","kDJdXdrZ8kA","989","1"
"1733","liblOlXhW_U1","person_on_ground","23","31","easy","liblOlXhW_U","951","1"
"1734","liblOlXhW_U2","striking","21","23","none","liblOlXhW_U","951","1"
"1735","liblOlXhW_U3","person_on_ground","35","37","medium","liblOlXhW_U","951","1"
"1736","liblOlXhW_U4","brawling","64","69","none","liblOlXhW_U","951","1"
"1737","liblOlXhW_U5","person_on_ground","71","74","medium","liblOlXhW_U","951","1"
"1738","LAamFbSPlRU1","striking","16","22","none","LAamFbSPlRU","368","1"
"1739","LAamFbSPlRU2","striking","29","31","none","LAamFbSPlRU","368","1"
"1740","LAamFbSPlRU3","striking","35","43","none","LAamFbSPlRU","368","1"
"1741","LAamFbSPlRU4","person_on_ground","120","130","medium","LAamFbSPlRU","368","1"
"1742","LAamFbSPlRU5","restraining","115","130","medium","LAamFbSPlRU","368","1"
"1743","tNiMHQZ3PI41","brawling","12","24","none","tNiMHQZ3PI4","671","1"
"1744","tNiMHQZ3PI42","person_pointing","29","31","none","tNiMHQZ3PI4","671","1"
"1745","tNiMHQZ3PI43","brawling","32","41","none","tNiMHQZ3PI4","671","1"
"1746","tNiMHQZ3PI44","striking","32","36","none","tNiMHQZ3PI4","671","1"
"1747","tNiMHQZ3PI45","restraining","62","65","bad","tNiMHQZ3PI4","671","1"
"1748","tNiMHQZ3PI46","restraining","82","85","bad","tNiMHQZ3PI4","671","1"
"10503","WpfQnEOlkz010","spray","456","460","easy","WpfQnEOlkz0","1064","2"
"1751","69aE7uGVbuI3","running","14","17","bad","69aE7uGVbuI","912","1"
"1752","69aE7uGVbuI4","striking","22","25","none","69aE7uGVbuI","912","1"
"1753","69aE7uGVbuI5","person_on_ground","23","26","bad","69aE7uGVbuI","912","1"
"1754","69aE7uGVbuI6","spray","24","25","bad","69aE7uGVbuI","912","1"
"1755","69aE7uGVbuI7","person_pointing","27","30","none","69aE7uGVbuI","912","1"
"1756","69aE7uGVbuI8","advancing","46","52","none","69aE7uGVbuI","912","1"
"1757","69aE7uGVbuI9","aiming","46","52","none","69aE7uGVbuI","912","1"
"1758","69aE7uGVbuI10","running","58","60","bad","69aE7uGVbuI","912","1"
"1759","69aE7uGVbuI11","striking","58","60","none","69aE7uGVbuI","912","1"
"1760","69aE7uGVbuI12","striking","62","65","none","69aE7uGVbuI","912","1"
"1761","69aE7uGVbuI13","spray","67","69","bad","69aE7uGVbuI","912","1"
"1762","69aE7uGVbuI14","striking","67","69","none","69aE7uGVbuI","912","1"
"1763","69aE7uGVbuI15","aiming","86","90","none","69aE7uGVbuI","912","1"
"2075","9WOfC4YKNhc12","advancing","48","50","none","9WOfC4YKNhc","342","1"
"1764","69aE7uGVbuI16","person_pointing","109","110","none","69aE7uGVbuI","912","1"
"1765","69aE7uGVbuI17","person_pointing","129","132","none","69aE7uGVbuI","912","1"
"1766","3J3-TSbV6MQ1","restraining","11","16","hard","3J3-TSbV6MQ","887","1"
"1767","3J3-TSbV6MQ2","restraining","17","22","hard","3J3-TSbV6MQ","887","1"
"1768","3J3-TSbV6MQ3","restraining","23","28","hard","3J3-TSbV6MQ","887","1"
"1769","3J3-TSbV6MQ4","person_on_ground","47","53","medium","3J3-TSbV6MQ","887","1"
"1770","3J3-TSbV6MQ5","restraining","50","53","hard","3J3-TSbV6MQ","887","1"
"1771","3J3-TSbV6MQ6","restraining","55","59","hard","3J3-TSbV6MQ","887","1"
"4903","V0iytr0qM901","throwing","31","32","none","V0iytr0qM90","862","1"
"1772","3J3-TSbV6MQ7","person_on_ground","96","100","medium","3J3-TSbV6MQ","887","1"
"1773","3J3-TSbV6MQ8","person_pointing","101","103","none","3J3-TSbV6MQ","887","1"
"1774","p_2MZbWxhg41","aiming","87","92","none","p_2MZbWxhg4","980","1"
"1775","AI0tFbhaP0Q1","aiming","49","52","none","AI0tFbhaP0Q","174","1"
"1776","AI0tFbhaP0Q2","aiming","92","96","none","AI0tFbhaP0Q","174","1"
"1777","VQROk8AaDjU1","brawling","15","45","none","VQROk8AaDjU","497","1"
"1778","VQROk8AaDjU2","person_on_ground","32","42","bad","VQROk8AaDjU","497","1"
"1779","VQROk8AaDjU3","striking","35","37","none","VQROk8AaDjU","497","1"
"1780","VQROk8AaDjU4","running","89","92","bad","VQROk8AaDjU","497","1"
"1781","VQROk8AaDjU5","restraining","108","132","medium","VQROk8AaDjU","497","1"
"1782","VQROk8AaDjU6","person_pointing","131","134","none","VQROk8AaDjU","497","1"
"1783","VQROk8AaDjU7","person_pointing","142","146","none","VQROk8AaDjU","497","1"
"1784","VQROk8AaDjU9","person_pointing","221","226","none","VQROk8AaDjU","497","1"
"1785","VQROk8AaDjU10","person_pointing","208","211","none","VQROk8AaDjU","497","1"
"1786","VQROk8AaDjU11","running","229","233","medium","VQROk8AaDjU","497","1"
"1787","VQROk8AaDjU12","striking","245","247","none","VQROk8AaDjU","497","1"
"1788","VQROk8AaDjU13","restraining","248","264","medium","VQROk8AaDjU","497","1"
"1789","JMruX9uKzZ81","restraining","66","81","medium","JMruX9uKzZ8","163","1"
"1790","LuvdhrjQMv01","restraining","39","69","hard","LuvdhrjQMv0","464","1"
"1791","LuvdhrjQMv02","restraining","140","152","hard","LuvdhrjQMv0","464","1"
"1792","LuvdhrjQMv03","restraining","154","158","bad","LuvdhrjQMv0","464","1"
"1793","LuvdhrjQMv04","restraining","163","180","medium","LuvdhrjQMv0","464","1"
"1794","LuvdhrjQMv05","restraining","199","224","medium","LuvdhrjQMv0","464","1"
"1795","LuvdhrjQMv06","person_on_ground","200","224","easy","LuvdhrjQMv0","464","1"
"1796","LuvdhrjQMv07","striking","216","220","none","LuvdhrjQMv0","464","1"
"1797","LuvdhrjQMv08","restraining","226","255","medium","LuvdhrjQMv0","464","1"
"1798","LuvdhrjQMv09","person_pointing","235","238","none","LuvdhrjQMv0","464","1"
"1799","LuvdhrjQMv010","restraining","258","308","easy","LuvdhrjQMv0","464","1"
"1800","LuvdhrjQMv011","person_on_ground","270","290","easy","LuvdhrjQMv0","464","1"
"1801","LuvdhrjQMv012","striking","310","315","none","LuvdhrjQMv0","464","1"
"1802","LuvdhrjQMv013","striking","319","323","none","LuvdhrjQMv0","464","1"
"1803","LuvdhrjQMv014","striking","326","328","none","LuvdhrjQMv0","464","1"
"1804","LuvdhrjQMv015","person_pointing","331","334","none","LuvdhrjQMv0","464","1"
"1805","LuvdhrjQMv016","person_on_ground","338","342","medium","LuvdhrjQMv0","464","1"
