label,youtube_id,time_start,time_end,split,clarity_level,bad_egg
running,a1y8ENfbaig33,1002,1005,train,,True
aiming,a1y8ENfbaig34,1048,1051,train,,False
aiming,a1y8ENfbaig35,1052,1054,train,,False
aiming,a1y8ENfbaig36,1055,1057,train,,False
aiming,a1y8ENfbaig37,1068,1071,train,,False
aiming,a1y8ENfbaig38,1076,1078,train,,False
running,a1y8ENfbaig39,1128,1132,train,medium,False
aiming,a1y8ENfbaig40,1141,1145,train,,False
aiming,a1y8ENfbaig41,1150,1152,train,,False
aiming,a1y8ENfbaig42,1164,1168,train,,False
aiming,a1y8ENfbaig43,1169,1170,train,,False
aiming,a1y8ENfbaig44,1172,1175,train,,False
advancing,a1y8ENfbaig45,1199,1202,train,,False
advancing,a1y8ENfbaig46,1209,1216,train,,False
aiming,lYJk_ioERK81,69,73,train,,False
aiming,lYJk_ioERK82,143,147,train,,False
aiming,lYJk_ioERK83,148,152,train,,False
aiming,lYJk_ioERK84,154,157,train,,False
aiming,lYJk_ioERK85,158,161,train,,False
aiming,lYJk_ioERK86,361,364,train,,False
aiming,lYJk_ioERK87,368,369,train,,False
aiming,lYJk_ioERK88,371,373,train,,False
aiming,lYJk_ioERK89,548,549,train,,False
aiming,lYJk_ioERK810,550,553,train,,False
aiming,lYJk_ioERK811,558,561,train,,False
aiming,lYJk_ioERK812,562,563,train,,False
aiming,lYJk_ioERK813,569,571,train,,False
aiming,lYJk_ioERK814,575,579,train,,False
aiming,lYJk_ioERK815,580,582,train,,False
aiming,lYJk_ioERK816,585,589,train,,False
aiming,lYJk_ioERK817,618,622,train,,False
aiming,lYJk_ioERK818,623,625,train,,False
aiming,lYJk_ioERK819,626,628,train,,False
aiming,lYJk_ioERK820,628,630,train,,False
aiming,lYJk_ioERK821,632,634,train,,False
aiming,lYJk_ioERK822,652,654,train,,False
aiming,lYJk_ioERK823,665,669,train,,False
aiming,lYJk_ioERK824,670,673,train,,False
aiming,lYJk_ioERK825,684,688,train,,False
aiming,lYJk_ioERK826,701,704,train,,False
aiming,lYJk_ioERK827,711,713,train,,False
aiming,lYJk_ioERK828,733,739,train,,False
aiming,lYJk_ioERK829,740,742,train,,False
aiming,lYJk_ioERK830,744,747,train,,False
aiming,lYJk_ioERK831,750,752,train,,False
aiming,lYJk_ioERK832,772,775,train,,False
aiming,lYJk_ioERK833,868,874,train,,False
aiming,lYJk_ioERK834,889,891,train,,False
aiming,lYJk_ioERK835,893,896,train,,False
aiming,lYJk_ioERK836,897,899,train,,False
aiming,lYJk_ioERK837,901,902,train,,False
aiming,lYJk_ioERK838,903,904,train,,False
aiming,lYJk_ioERK839,907,909,train,,False
aiming,lYJk_ioERK840,914,916,train,,False
aiming,lYJk_ioERK841,925,929,train,,False
aiming,lYJk_ioERK842,930,934,train,,False
aiming,lYJk_ioERK843,948,950,train,,False
aiming,lYJk_ioERK844,952,955,train,,False
aiming,lYJk_ioERK845,986,991,train,,False
aiming,lYJk_ioERK846,999,1002,train,,False
aiming,lYJk_ioERK847,1025,1028,train,,False
aiming,lYJk_ioERK848,1029,1032,train,,False
aiming,lYJk_ioERK849,1050,1052,train,,False
aiming,lYJk_ioERK850,1072,1075,train,,False
aiming,lYJk_ioERK851,1087,1089,train,,False
aiming,lYJk_ioERK852,1105,1110,train,,False
aiming,lYJk_ioERK853,1148,1152,train,,False
aiming,lYJk_ioERK854,1155,1158,train,,False
aiming,lYJk_ioERK855,1206,1210,train,,False
aiming,lYJk_ioERK856,1218,1221,train,,False
aiming,lYJk_ioERK857,1223,1225,train,,False
aiming,lYJk_ioERK858,1228,1230,train,,False
aiming,lYJk_ioERK859,1244,1249,train,,False
aiming,lYJk_ioERK860,1252,1253,train,,False
aiming,lYJk_ioERK861,1265,1267,train,,False
aiming,lYJk_ioERK862,1270,1271,train,,False
aiming,lYJk_ioERK863,1300,1302,train,,False
aiming,lYJk_ioERK864,1305,1307,train,,False
aiming,lYJk_ioERK865,1311,1313,train,,False
aiming,lYJk_ioERK866,1315,1317,train,,False
aiming,lYJk_ioERK867,1331,1334,train,,False
aiming,lYJk_ioERK868,1335,1340,train,,False
aiming,YW_twUbf9ng1,105,107,train,,False
aiming,YW_twUbf9ng2,153,156,train,,False
aiming,YW_twUbf9ng3,159,161,train,,False
aiming,YW_twUbf9ng4,180,182,train,,False
aiming,YW_twUbf9ng5,190,192,train,,False
aiming,YW_twUbf9ng6,224,228,train,,False
aiming,YW_twUbf9ng7,230,233,train,,False
aiming,YW_twUbf9ng8,238,242,train,,False
aiming,YW_twUbf9ng9,243,247,train,,False
aiming,YW_twUbf9ng10,306,311,train,,False
aiming,YW_twUbf9ng11,353,357,train,,False
aiming,YW_twUbf9ng12,360,364,train,,False
aiming,YW_twUbf9ng13,370,375,train,,False
aiming,YW_twUbf9ng14,385,387,train,,False
aiming,YW_twUbf9ng15,390,393,train,,False
aiming,YW_twUbf9ng16,401,404,train,,False
aiming,YW_twUbf9ng17,408,411,train,,False
aiming,YW_twUbf9ng18,537,541,train,,False
aiming,YW_twUbf9ng19,553,558,train,,False
aiming,YW_twUbf9ng20,610,613,train,,False
aiming,YW_twUbf9ng21,630,634,train,,False
aiming,YW_twUbf9ng22,642,646,train,,False
aiming,YW_twUbf9ng23,656,660,train,,False
aiming,YW_twUbf9ng24,669,672,train,,False
aiming,YW_twUbf9ng25,683,687,train,,False
aiming,YW_twUbf9ng26,721,726,train,,False
aiming,YW_twUbf9ng27,737,741,train,,False
aiming,YW_twUbf9ng28,749,754,train,,False
aiming,YW_twUbf9ng29,767,771,train,,False
aiming,YW_twUbf9ng30,886,888,train,,False
aiming,YW_twUbf9ng31,903,908,train,,False
aiming,YW_twUbf9ng32,911,913,train,,False
aiming,YW_twUbf9ng33,932,936,train,,False
aiming,YW_twUbf9ng34,940,942,train,,False
aiming,YW_twUbf9ng35,1017,1022,train,,False
aiming,YW_twUbf9ng36,1026,1028,train,,False
aiming,YW_twUbf9ng37,1037,1040,train,,False
aiming,YW_twUbf9ng38,1049,1052,train,,False
aiming,YW_twUbf9ng39,1133,1135,train,,False
aiming,YW_twUbf9ng40,1228,1231,train,,False
aiming,YW_twUbf9ng41,1233,1236,train,,False
aiming,YW_twUbf9ng42,1248,1257,train,,False
aiming,YW_twUbf9ng43,1272,1279,train,,False
aiming,YW_twUbf9ng44,1289,1297,train,,False
aiming,YW_twUbf9ng45,1396,1398,train,,False
aiming,YW_twUbf9ng46,1403,1405,train,,False
aiming,YW_twUbf9ng47,1418,1423,train,,False
aiming,YW_twUbf9ng48,1431,1434,train,,False
aiming,YW_twUbf9ng49,1498,1505,train,,False
aiming,YW_twUbf9ng50,1512,1514,train,,False
aiming,YW_twUbf9ng51,1544,1551,train,,False
aiming,YW_twUbf9ng52,1555,1559,train,,False
aiming,YW_twUbf9ng53,1572,1575,train,,False
aiming,YW_twUbf9ng54,1584,1586,train,,False
aiming,YW_twUbf9ng55,1695,1699,train,,False
aiming,YW_twUbf9ng56,1704,1708,train,,False
aiming,YW_twUbf9ng57,1710,1714,train,,False
aiming,YW_twUbf9ng58,1726,1729,train,,False
aiming,YW_twUbf9ng59,1734,1738,train,,False
aiming,YW_twUbf9ng60,1758,1763,train,,False
aiming,YW_twUbf9ng61,1767,1771,train,,False
aiming,YW_twUbf9ng62,1774,1778,train,,False
aiming,YW_twUbf9ng63,1794,1798,train,,False
aiming,YW_twUbf9ng64,1802,1806,train,,False
aiming,YW_twUbf9ng65,2115,2120,train,,False
aiming,YW_twUbf9ng66,2127,2129,train,,False
aiming,Q4wKWsCFAfU1,0,2,train,,False
aiming,Q4wKWsCFAfU2,54,56,train,,False
aiming,Q4wKWsCFAfU3,59,61,train,,False
aiming,Q4wKWsCFAfU4,88,91,train,,False
aiming,Q4wKWsCFAfU5,95,97,train,,False
aiming,Q4wKWsCFAfU6,99,102,train,,False
aiming,Q4wKWsCFAfU7,121,123,train,,False
aiming,Q4wKWsCFAfU8,139,141,train,,False
aiming,Q4wKWsCFAfU9,160,163,train,,False
aiming,Q4wKWsCFAfU10,165,167,train,,False
aiming,Q4wKWsCFAfU11,168,170,train,,False
aiming,Q4wKWsCFAfU12,171,174,train,,False
aiming,Q4wKWsCFAfU13,187,189,train,,False
aiming,Q4wKWsCFAfU14,201,204,train,,False
aiming,Q4wKWsCFAfU15,238,241,train,,False
aiming,Q4wKWsCFAfU16,242,244,train,,False
aiming,Q4wKWsCFAfU17,245,248,train,,False
aiming,Q4wKWsCFAfU18,249,252,train,,False
aiming,Q4wKWsCFAfU19,254,257,train,,False
aiming,Q4wKWsCFAfU20,259,261,train,,False
aiming,Q4wKWsCFAfU21,271,274,train,,False
aiming,Q4wKWsCFAfU22,281,284,train,,False
aiming,Q4wKWsCFAfU23,290,293,train,,False
aiming,Q4wKWsCFAfU24,294,297,train,,False
aiming,Q4wKWsCFAfU25,300,303,train,,False
aiming,Q4wKWsCFAfU26,304,307,train,,False
aiming,Q4wKWsCFAfU27,321,323,train,,False
aiming,Q4wKWsCFAfU28,324,327,train,,False
aiming,Q4wKWsCFAfU29,327,331,train,,False
aiming,Q4wKWsCFAfU30,332,335,train,,False
aiming,Q4wKWsCFAfU31,336,339,train,,False
aiming,Q4wKWsCFAfU32,340,342,train,,False
aiming,Q4wKWsCFAfU33,343,345,train,,False
aiming,Q4wKWsCFAfU34,347,350,train,,False
aiming,Q4wKWsCFAfU35,352,355,train,,False
aiming,Q4wKWsCFAfU36,356,361,train,,False
aiming,QIDVVu5xCoA1,51,55,train,,False
aiming,QIDVVu5xCoA2,56,59,train,,False
aiming,QIDVVu5xCoA3,97,102,train,,False
aiming,-_vbkKDICk01,38,41,train,,False
aiming,-_vbkKDICk02,44,49,train,,False
aiming,-_vbkKDICk03,51,53,train,,False
aiming,-_vbkKDICk04,54,56,train,,False
aiming,-_vbkKDICk05,59,61,train,,False
aiming,-_vbkKDICk06,80,85,train,,False
aiming,-_vbkKDICk07,98,102,train,,False
aiming,-_vbkKDICk08,134,141,train,,False
aiming,-_vbkKDICk09,144,150,train,,False
aiming,-_vbkKDICk010,182,189,train,,False
aiming,-_vbkKDICk011,198,207,train,,False
aiming,-_vbkKDICk012,217,222,train,,False
aiming,-_vbkKDICk013,235,239,train,,False
aiming,s9-Hkub7_jA1,35,36,train,,False
aiming,s9-Hkub7_jA2,59,61,train,,False
aiming,FJyL23QtEQw1,8,10,train,,False
aiming,FJyL23QtEQw2,11,12,train,,False
aiming,FJyL23QtEQw3,14,17,train,,False
aiming,FJyL23QtEQw4,22,23,train,,False
aiming,FJyL23QtEQw5,25,26,train,,False
aiming,FJyL23QtEQw6,29,30,train,,False
running,Tw1j5U7wDXY1,5,18,train,easy,False
running,Tw1j5U7wDXY2,18,21,train,easy,False
running,6mXNHFjN1Z01,11,19,train,easy,False
running,6mXNHFjN1Z02,20,34,train,easy,False
running,6mXNHFjN1Z03,36,44,train,easy,False
running,6mXNHFjN1Z04,46,51,train,easy,False
running,6mXNHFjN1Z05,53,59,train,easy,False
running,OEaUTg2c0JI1,26,38,train,medium,False
running,OEaUTg2c0JI2,40,50,train,medium,False
running,OEaUTg2c0JI3,52,58,train,medium,False
running,OEaUTg2c0JI4,65,72,train,easy,False
running,YxFmcxxN8vI1,19,23,train,medium,False
running,YxFmcxxN8vI2,73,77,train,easy,False
running,YxFmcxxN8vI3,79,83,train,easy,False
running,YxFmcxxN8vI4,86,89,train,easy,False
running,YxFmcxxN8vI5,90,97,train,medium,False
running,YxFmcxxN8vI6,98,101,train,medium,False
running,_pXfMNmeTvc1,8,28,train,medium,False
running,_pXfMNmeTvc2,43,63,train,medium,False
running,_pXfMNmeTvc3,68,88,train,medium,False
running,_pXfMNmeTvc4,98,128,train,,True
running,_pXfMNmeTvc5,128,158,train,,True
running,_pXfMNmeTvc6,163,183,train,hard,False
running,_pXfMNmeTvc7,188,208,train,hard,False
running,_pXfMNmeTvc8,218,238,train,hard,False
running,NscVhGgRJpE1,16,23,train,medium,False
running,NscVhGgRJpE2,24,27,train,easy,False
running,NscVhGgRJpE3,28,35,train,medium,False
running,NscVhGgRJpE4,36,44,train,easy,False
running,NscVhGgRJpE5,46,56,train,easy,False
running,1FjBJIvii6A1,8,33,train,,True
running,1FjBJIvii6A2,44,64,train,medium,False
running,1FjBJIvii6A3,64,71,train,hard,False
running,1FjBJIvii6A4,73,84,train,hard,False
running,1FjBJIvii6A5,87,107,train,medium,False
running,1FjBJIvii6A6,116,120,train,medium,False
running,1FjBJIvii6A7,121,132,train,medium,False
running,1FjBJIvii6A8,136,151,train,medium,False
running,1FjBJIvii6A9,166,170,train,,True
running,1FjBJIvii6A10,171,181,train,,True
running,1FjBJIvii6A11,185,207,train,,True
running,1FjBJIvii6A12,209,213,train,medium,False
running,tgfAOOGr9vM1,54,57,train,easy,False
running,tgfAOOGr9vM2,187,189,train,easy,False
running,tgfAOOGr9vM3,189,192,train,easy,False
running,tgfAOOGr9vM4,201,202,train,,True
running,tgfAOOGr9vM5,220,221,train,,True
running,tgfAOOGr9vM6,275,283,train,easy,False
running,tgfAOOGr9vM7,299,304,train,easy,False
running,tgfAOOGr9vM8,400,404,train,medium,False
running,VOJcJHX9VpU1,63,66,train,easy,False
running,VOJcJHX9VpU2,132,137,train,medium,False
running,VOJcJHX9VpU3,139,142,train,,True
running,VOJcJHX9VpU4,205,208,train,easy,False
running,VOJcJHX9VpU5,285,288,train,medium,False
running,VOJcJHX9VpU6,328,331,train,medium,False
running,lPQSjuCNt3Q1,0,20,train,medium,False
running,lPQSjuCNt3Q2,65,69,train,easy,False
running,lPQSjuCNt3Q3,67,69,train,,True
running,lPQSjuCNt3Q4,180,190,train,easy,False
running,lPQSjuCNt3Q5,201,204,train,medium,False
running,lPQSjuCNt3Q6,208,210,train,medium,False
running,lPQSjuCNt3Q7,217,220,train,easy,False
running,lPQSjuCNt3Q8,235,240,train,medium,False
running,lPQSjuCNt3Q9,306,312,train,medium,False
running,lPQSjuCNt3Q10,342,348,train,medium,False
running,lPQSjuCNt3Q11,373,379,train,medium,False
running,lPQSjuCNt3Q12,383,389,train,medium,False
running,lPQSjuCNt3Q13,398,407,train,medium,False
running,lPQSjuCNt3Q14,424,429,train,easy,False
running,lPQSjuCNt3Q15,436,439,train,easy,False
running,HBb5RYpzAD01,57,60,train,medium,False
running,Kubizp93T981,7,11,train,easy,False
running,Kubizp93T982,18,27,train,easy,False
running,Kubizp93T983,28,33,train,easy,False
running,Kubizp93T984,35,39,train,easy,False
running,Kubizp93T985,41,44,train,easy,False
running,Kubizp93T986,45,55,train,easy,False
running,Kubizp93T987,56,59,train,easy,False
running,Kubizp93T988,60,68,train,easy,False
running,Kubizp93T989,66,68,train,,True
running,Kubizp93T9810,69,79,train,easy,False
running,Kubizp93T9811,72,79,train,,True
running,Kubizp93T9812,80,91,train,easy,False
running,Kubizp93T9813,86,91,train,,True
running,Kubizp93T9814,92,97,train,easy,False
running,Kubizp93T9815,95,97,train,,True
running,Kubizp93T9816,98,106,train,,True
running,Kubizp93T9817,107,114,train,easy,False
running,Kubizp93T9818,112,120,train,easy,False
running,Kubizp93T9819,117,120,train,,True
running,Kubizp93T9820,121,127,train,easy,False
running,Kubizp93T9821,124,127,train,,True
running,Kubizp93T9822,128,139,train,easy,False
running,Kubizp93T9823,135,139,train,,True
running,Kubizp93T9824,140,145,train,,True
running,Kubizp93T9825,146,155,train,easy,False
running,Kubizp93T9826,157,168,train,easy,False
running,Kubizp93T9827,161,168,train,,True
running,Kubizp93T9828,171,184,train,easy,False
running,Kubizp93T9829,177,184,train,,True
running,Kubizp93T9830,185,192,train,easy,False
running,Kubizp93T9831,188,192,train,,True
running,Kubizp93T9832,194,197,train,,True
running,Kubizp93T9833,198,202,train,,True
running,Kubizp93T9834,203,205,train,,True
running,Kubizp93T9835,207,217,train,easy,False
running,Kubizp93T9836,212,217,train,,True
running,v3UgO5_ICLk1,22,42,train,easy,False
running,v3UgO5_ICLk2,51,71,train,medium,False
running,v3UgO5_ICLk3,81,111,train,,True
running,v3UgO5_ICLk4,111,120,train,medium,False
running,c0QDyOLiBUM1,18,31,train,easy,False
running,c0QDyOLiBUM2,21,31,train,,True
running,c0QDyOLiBUM3,33,44,train,easy,False
running,c0QDyOLiBUM4,46,61,train,easy,False
running,c0QDyOLiBUM5,65,85,train,easy,False
running,c0QDyOLiBUM6,70,85,train,,True
running,c0QDyOLiBUM7,90,94,train,,True
running,c0QDyOLiBUM8,96,106,train,easy,False
running,c0QDyOLiBUM9,108,120,train,easy,False
running,c0QDyOLiBUM10,115,120,train,,True
restraining,orONenhmIac1,216,222,train,easy,False
restraining,orONenhmIac2,223,236,train,easy,False
restraining,orONenhmIac3,237,242,train,medium,False
restraining,orONenhmIac4,243,247,train,easy,False
restraining,orONenhmIac5,247,249,train,,True
restraining,orONenhmIac6,250,256,train,easy,False
restraining,orONenhmIac7,256,266,train,easy,False
restraining,orONenhmIac8,267,270,train,easy,False
restraining,orONenhmIac9,271,277,train,,True
restraining,orONenhmIac10,278,282,train,easy,False
restraining,orONenhmIac11,283,287,train,medium,False
restraining,orONenhmIac12,288,295,train,easy,False
restraining,orONenhmIac13,295,300,train,,True
restraining,orONenhmIac14,301,306,train,,True
restraining,orONenhmIac15,308,314,train,easy,False
restraining,orONenhmIac16,317,334,train,,True
restraining,orONenhmIac17,336,341,train,,True
restraining,orONenhmIac18,342,344,train,,True
restraining,orONenhmIac19,346,351,train,medium,False
restraining,orONenhmIac20,353,355,train,easy,False
restraining,orONenhmIac21,356,362,train,easy,False
restraining,orONenhmIac22,363,376,train,easy,False
restraining,orONenhmIac23,429,434,train,hard,False
restraining,orONenhmIac24,436,440,train,easy,False
restraining,orONenhmIac25,442,444,train,easy,False
restraining,orONenhmIac26,446,450,train,,True
restraining,orONenhmIac27,451,453,train,,True
restraining,orONenhmIac28,518,521,train,easy,False
restraining,orONenhmIac29,522,525,train,,True
restraining,orONenhmIac30,530,533,train,,True
restraining,orONenhmIac31,539,552,train,easy,False
restraining,orONenhmIac32,554,563,train,,True
restraining,orONenhmIac33,564,578,train,easy,False
restraining,orONenhmIac34,579,581,train,,True
restraining,orONenhmIac35,583,595,train,,True
restraining,orONenhmIac36,596,599,train,easy,False
restraining,orONenhmIac37,600,606,train,,True
restraining,orONenhmIac38,611,617,train,medium,False
restraining,orONenhmIac39,623,627,train,easy,False
restraining,Zk99NofbLVQ1,53,56,train,medium,False
restraining,Zk99NofbLVQ2,86,97,train,medium,False
restraining,Zk99NofbLVQ3,241,249,train,medium,False
restraining,Zk99NofbLVQ4,573,577,train,medium,False
restraining,Zk99NofbLVQ5,643,649,train,,True
restraining,Zk99NofbLVQ6,752,757,train,medium,False
restraining,ARv3z1DrF3U1,22,46,train,medium,False
restraining,ARv3z1DrF3U2,202,210,train,hard,False
person_on_ground,ARv3z1DrF3U3,202,210,train,hard,False
restraining,ARv3z1DrF3U4,293,309,train,medium,False
person_on_ground,ARv3z1DrF3U5,331,351,train,medium,False
person_on_ground,ARv3z1DrF3U6,360,375,train,medium,False
restraining,ARv3z1DrF3U7,411,420,train,hard,False
running,YkGmcWGokWw1,24,34,train,hard,False
person_on_ground,YkGmcWGokWw2,36,44,train,medium,False
restraining,YkGmcWGokWw3,39,54,train,medium,False
person_on_ground,YkGmcWGokWw4,63,71,train,medium,False
restraining,YkGmcWGokWw5,75,95,train,medium,False
person_on_ground,YkGmcWGokWw6,75,90,train,medium,False
aiming,YkGmcWGokWw7,101,102,train,,False
running,YkGmcWGokWw8,104,111,train,hard,False
aiming,YkGmcWGokWw9,129,133,train,,False
aiming,YkGmcWGokWw10,162,164,train,,False
restraining,YkGmcWGokWw11,202,216,train,medium,False
person_on_ground,YkGmcWGokWw12,202,216,train,medium,False
restraining,YkGmcWGokWw13,223,238,train,medium,False
person_on_ground,YkGmcWGokWw14,229,244,train,medium,False
restraining,YkGmcWGokWw15,332,336,train,medium,False
person_on_ground,YkGmcWGokWw16,333,336,train,medium,False
person_on_ground,YkGmcWGokWw17,354,374,train,medium,False
restraining,YkGmcWGokWw18,354,369,train,medium,False
aiming,YkGmcWGokWw19,372,376,train,,False
restraining,YkGmcWGokWw20,384,399,train,medium,False
restraining,YkGmcWGokWw21,384,414,train,,True
person_on_ground,YkGmcWGokWw22,414,444,train,,True
restraining,YkGmcWGokWw23,414,424,train,hard,False
restraining,YkGmcWGokWw24,444,459,train,medium,False
person_on_ground,YkGmcWGokWw25,444,474,train,,True
restraining,YkGmcWGokWw26,474,483,train,medium,False
person_on_ground,YkGmcWGokWw27,474,483,train,medium,False
restraining,YkGmcWGokWw28,486,501,train,medium,False
person_on_ground,YkGmcWGokWw29,486,516,train,,True
restraining,YkGmcWGokWw30,516,531,train,medium,False
person_on_ground,YkGmcWGokWw31,521,526,train,medium,False
restraining,YkGmcWGokWw32,546,561,train,,True
person_on_ground,YkGmcWGokWw33,546,561,train,hard,False
aiming,j78QDwQJVv81,33,36,train,,False
aiming,j78QDwQJVv82,38,41,train,,False
person_on_ground,j78QDwQJVv83,55,63,train,medium,False
person_on_ground,j78QDwQJVv84,64,67,train,,True
person_on_ground,j78QDwQJVv85,72,84,train,medium,False
restraining,j78QDwQJVv86,108,126,train,hard,False
running,j78QDwQJVv87,152,156,train,hard,False
aiming,j78QDwQJVv88,172,175,train,,False
aiming,j78QDwQJVv89,178,183,train,,False
person_on_ground,j78QDwQJVv810,179,183,train,medium,False
restraining,47swe9Q6cJ81,29,35,train,medium,False
person_on_ground,47swe9Q6cJ82,40,42,train,,True
running,jrU1bub0nN41,48,54,train,,True
aiming,jrU1bub0nN42,52,58,train,,False
running,jrU1bub0nN43,112,115,train,medium,False
running,jrU1bub0nN44,130,132,train,,True
aiming,LCgMYTy38041,106,110,train,,False
aiming,LCgMYTy38042,112,125,train,,False
running,LCgMYTy38043,115,117,train,hard,False
aiming,LCgMYTy38044,166,172,train,,False
aiming,LCgMYTy38045,175,178,train,,False
aiming,LCgMYTy38046,219,221,train,,False
aiming,LCgMYTy38047,249,260,train,,False
aiming,LCgMYTy38048,280,300,train,,False
aiming,iNCsowxZWSI1,43,46,train,,False
person_on_ground,iNCsowxZWSI2,47,52,train,medium,False
person_on_ground,iNCsowxZWSI3,52,57,train,medium,False
person_on_ground,PQQ9xOhuFrk1,266,272,train,,True
restraining,PQQ9xOhuFrk2,315,332,train,medium,False
person_on_ground,PQQ9xOhuFrk3,318,333,train,medium,False
person_on_ground,PQQ9xOhuFrk4,337,340,train,hard,False
restraining,PQQ9xOhuFrk5,338,341,train,hard,False
restraining,PQQ9xOhuFrk6,393,399,train,medium,False
restraining,TjneQbMaV141,5,9,train,medium,False
person_on_ground,TjneQbMaV142,5,10,train,hard,False
aiming,TjneQbMaV143,7,9,train,,False
restraining,TjneQbMaV144,45,51,train,medium,False
running,Qca1EzQwsUQ1,34,36,train,hard,False
restraining,Qca1EzQwsUQ2,50,80,train,easy,False
restraining,Qca1EzQwsUQ3,80,100,train,medium,False
restraining,Qca1EzQwsUQ4,104,114,train,easy,False
restraining,Qca1EzQwsUQ5,127,147,train,easy,False
restraining,Qca1EzQwsUQ6,157,167,train,,True
restraining,Qca1EzQwsUQ7,178,192,train,medium,False
running,Qca1EzQwsUQ8,252,256,train,medium,False
aiming,nkIZWelJszA1,11,27,train,,False
person_on_ground,nkIZWelJszA2,21,28,train,easy,False
restraining,nkIZWelJszA3,35,55,train,easy,False
person_on_ground,nkIZWelJszA4,45,60,train,easy,False
person_on_ground,nkIZWelJszA5,62,77,train,medium,False
restraining,nkIZWelJszA6,62,85,train,easy,False
aiming,nkIZWelJszA7,122,134,train,,False
person_on_ground,nkIZWelJszA8,150,152,train,medium,False
person_on_ground,nkIZWelJszA9,155,159,train,medium,False
restraining,nkIZWelJszA10,183,194,train,easy,False
person_on_ground,nkIZWelJszA11,183,194,train,,True
restraining,nkIZWelJszA12,202,207,train,medium,False
restraining,nkIZWelJszA13,213,233,train,easy,False
person_on_ground,6wk1DAuncN41,20,35,train,easy,False
restraining,6wk1DAuncN42,76,105,train,easy,False
person_on_ground,6wk1DAuncN43,87,104,train,easy,False
person_on_ground,6wk1DAuncN44,203,209,train,medium,False
restraining,TQ9IWIs_wEs1,535,538,train,medium,False
restraining,TQ9IWIs_wEs2,555,575,train,medium,False
restraining,TQ9IWIs_wEs3,585,596,train,medium,False
restraining,TQ9IWIs_wEs4,630,642,train,medium,False
restraining,TQ9IWIs_wEs5,671,677,train,hard,False
restraining,TQ9IWIs_wEs6,720,723,train,hard,False
restraining,TQ9IWIs_wEs7,740,745,train,hard,False
restraining,TQ9IWIs_wEs8,750,767,train,medium,False
restraining,TQ9IWIs_wEs9,845,865,train,medium,False
restraining,atQDJ52ERsM1,60,64,train,medium,False
restraining,BMj0gMOtZ_81,56,62,train,medium,False
restraining,pwOtRtD4AbA1,23,29,train,hard,False
advancing,pwOtRtD4AbA2,30,34,train,,False
restraining,pwOtRtD4AbA3,86,89,train,hard,False
restraining,pwOtRtD4AbA4,92,98,train,hard,False
advancing,btcq3f9AwbU1,0,3,train,,False
restraining,btcq3f9AwbU2,14,16,train,,True
restraining,btcq3f9AwbU3,16,18,train,,True
restraining,btcq3f9AwbU4,19,26,train,,True
